station_id,reference_key,source_sheet,source_row,station_code,station_name,latitude,longitude,return_period_yr,duration_min,existing_value,gridf_value,bias_pct,K,a,b,c,K_r,a_r,b_r,c_r,abs_bias_pct
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,100,360,7.402550581643705,26.585975523713365,259.1461514581108,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,259.1461514581108
standard_row80,standard,Standard,80,1641010,Itinga,-16.61809999,-41.76749999,10,10080,0.2547026849421861,0.9139014033712416,258.81105987503986,6482.993,0.216,35.23,1.154,1163.81103515625,0.1984715610742569,7.605316162109375,0.8250823020935059,258.81105987503986
standard_row136,standard,Standard,136,1847041,UHE Emborcação Barrament (Araguari),-18.45189999,-47.9844,75,5,201.29687146944073,721.5579812068871,258.45464260800907,6000.0,0.173,58.696,0.997,1705.19580078125,0.1657327115535736,1.0759778022766113,0.8732106685638428,258.45464260800907
standard_row248,standard,Standard,248,956000,Alta Floresta,-9.8703,-56.1022,75,10080,0.5164735045957843,1.8504436483815951,258.2843324808765,4766.289,0.098,29.239,1.036,3888.23291015625,0.22853803634643555,24.596786499023438,0.9366915822029114,258.2843324808765
standard_row136,standard,Standard,136,1847041,UHE Emborcação Barrament (Araguari),-18.45189999,-47.9844,100,5,211.56870444062537,756.7939828685421,257.70601557988397,6000.0,0.173,58.696,0.997,1705.19580078125,0.1657327115535736,1.0759778022766113,0.8732106685638428,257.70601557988397
disaggregation_row88,disaggregation,Disaggregation,88,,,-19.6967,-56.2828,75,10080,0.718652744855738,2.5703836513789113,257.6669914333784,6252.52,0.163,32.96,1.06,1454.85400390625,0.2448670119047165,5.8946452140808105,0.802245557308197,257.6669914333784
disaggregation_row25,disaggregation,Disaggregation,25,,,-6.25,-38.9167,500,60,45.1072671859316,161.07970741430694,257.10367189911636,413.33,0.0762,0.0,0.6567,1630.19970703125,0.22955913841724396,14.1178617477417,0.8688985109329224,257.10367189911636
standard_row248,standard,Standard,248,956000,Alta Floresta,-9.8703,-56.1022,500,720,9.216642098616466,32.84469276295531,256.36289672011577,4766.289,0.098,29.239,1.036,3888.23291015625,0.22853803634643555,24.596786499023438,0.9366915822029114,256.36289672011577
standard_row256,standard,Standard,256,1652001,Ponte Branca,-16.7664,-52.8372,100,2880,1.20615500617374,4.293298413788206,255.94914350252094,10828.492,0.086,47.69,1.19,1037.47802734375,0.17465385794639587,4.947380065917969,0.7897071242332458,255.94914350252094
disaggregation_row25,disaggregation,Disaggregation,25,,,-6.25,-38.9167,500,30,71.11036607871611,252.81974456185503,255.53149069995573,413.33,0.0762,0.0,0.6567,1630.19970703125,0.22955913841724396,14.1178617477417,0.8688985109329224,255.53149069995573
