city_label,integrated_absolute_bias
Rosario da Limeira (Minas Gerais),280.0
Santa Helena (Maranhao),280.0
Presidente Venceslau (Sao Paulo),279.8333333333333
Guiricema (Minas Gerais),279.79166666666663
Santa Luzia do Parua (Maranhao),279.75
Loreto (Maranhao),279.75
Medeiros Neto (Bahia),279.625
Pimenta Bueno (Rondonia),279.58333333333337
Afua (Para),279.5833333333333
Uniao do Sul (Mato Grosso),279.45833333333337
Pato Branco (Parana),279.2916666666667
Vila Flores (Rio Grande do Sul),279.20833333333337
Tupaciguara (Minas Gerais),279.125
Aiuruoca (Minas Gerais),279.125
Oliveira dos Brejinhos (Bahia),278.95833333333337
Ita (Santa Catarina),278.70833333333337
Faria Lemos (Minas Gerais),278.66666666666663
Anaurilandia (Mato Grosso do Sul),278.45833333333337
Santa Terezinha do Progresso (Santa Catarina),278.45833333333337
Santana (Bahia),278.41666666666663
Santo Expedito (Sao Paulo),278.20833333333337
Uniao (Piaui),278.125
Cajapio (Maranhao),278.0
Jenipapo dos Vieiras (Maranhao),277.91666666666663
Rosario (Maranhao),277.875
Caiua (Sao Paulo),277.7916666666667
Raposa (Maranhao),277.5
Albertina (Minas Gerais),277.4166666666667
Santo Antonio do Jardim (Sao Paulo),277.4166666666667
Capitolio (Minas Gerais),277.4166666666667
Santana do Araguaia (Para),277.4166666666667
Muniz Freire (Espirito Santo),277.375
Axixa (Maranhao),277.375
Panorama (Sao Paulo),277.3333333333333
Monte Carmelo (Minas Gerais),277.1666666666667
Emilianopolis (Sao Paulo),276.91666666666663
Brasilandia de Minas (Minas Gerais),276.91666666666663
Sao Jose de Ribamar (Maranhao),276.83333333333337
Paco do Lumiar (Maranhao),276.625
Alfredo Marcondes (Sao Paulo),276.58333333333337
Mococa (Sao Paulo),276.54166666666663
Chui (Rio Grande do Sul),276.5
Dracena (Sao Paulo),276.45833333333337
Santana do Maranhao (Maranhao),276.4166666666667
Jaguariaiva (Parana),276.41666666666663
Pauliceia (Sao Paulo),276.375
Madre de Deus de Minas (Minas Gerais),276.33333333333337
Sao Joao da Lagoa (Minas Gerais),276.33333333333337
Matina (Bahia),276.3333333333333
Sao Joao da Boa Vista (Sao Paulo),276.2916666666667
Maracaju (Mato Grosso do Sul),276.29166666666663
Boquira (Bahia),276.20833333333337
Fartura do Piaui (Piaui),276.20833333333337
Restinga (Sao Paulo),276.16666666666663
Guia Lopes da Laguna (Mato Grosso do Sul),276.125
Bacabal (Maranhao),276.125
Americano do Brasil (Goias),275.95833333333337
Coracao de Jesus (Minas Gerais),275.91666666666663
Rio Novo (Minas Gerais),275.91666666666663
Buriti (Maranhao),275.875
Canarana (Mato Grosso),275.875
Tutoia (Maranhao),275.875
Caiabu (Sao Paulo),275.8333333333333
Santa Juliana (Minas Gerais),275.625
Guaranesia (Minas Gerais),275.625
Irapuru (Sao Paulo),275.54166666666663
Silva Jardim (Rio de Janeiro),275.5
Junqueiropolis (Sao Paulo),275.41666666666663
Rio Maria (Para),275.375
Ouro Verde de Minas (Minas Gerais),275.33333333333337
Antonio Prado (Rio Grande do Sul),274.9583333333333
Centro Novo do Maranhao (Maranhao),274.75
Malhada (Bahia),274.625
Alpinopolis (Minas Gerais),274.4583333333333
Ribeirao dos Indios (Sao Paulo),274.375
Icatu (Maranhao),274.29166666666663
Sao Miguel da Boa Vista (Santa Catarina),274.1666666666667
Volta Grande (Minas Gerais),274.125
Visconde do Rio Branco (Minas Gerais),274.04166666666663
Claudia (Mato Grosso),274.0
Joca Marques (Piaui),274.0
Barroso (Minas Gerais),274.0
Mirabela (Minas Gerais),273.91666666666663
Novo Oriente de Minas (Minas Gerais),273.7916666666667
Nova Uniao (Rondonia),273.70833333333337
Maravilha (Santa Catarina),273.6666666666667
Monte Santo de Minas (Minas Gerais),273.5
Arabuta (Santa Catarina),273.45833333333337
Sao Luis Gonzaga do Maranhao (Maranhao),273.33333333333337
Monte Negro (Rondonia),273.20833333333337
Teodoro Sampaio (Sao Paulo),272.91666666666663
Jardim Olinda (Parana),272.91666666666663
Itaguacu (Espirito Santo),272.79166666666663
Sao Miguel do Tocantins (Tocantins),272.75
Duque Bacelar (Maranhao),272.6666666666667
Claro dos Pocoes (Minas Gerais),272.6666666666667
Bonopolis (Goias),272.625
Tapaua (Amazonas),272.5833333333333
Flora Rica (Sao Paulo),272.5
Jacui (Minas Gerais),272.5
Diadema (Sao Paulo),272.375
Colonia do Piaui (Piaui),272.375
Cataguases (Minas Gerais),272.20833333333337
Rodeiro (Minas Gerais),272.125
Manoel Vitorino (Bahia),272.0833333333333
Pedreiras (Maranhao),272.0833333333333
Campos Lindos (Tocantins),272.0416666666667
Reboucas (Parana),272.0416666666667
Guape (Minas Gerais),271.875
Sao Domingos (Goias),271.83333333333337
Caatiba (Bahia),271.8333333333333
Itapecuru Mirim (Maranhao),271.7083333333333
Nilopolis (Rio de Janeiro),271.6666666666667
Mesquita (Rio de Janeiro),271.6666666666667
Nova Ibia (Bahia),271.58333333333337
Piquete (Sao Paulo),271.41666666666663
Sao Mateus do Sul (Parana),271.33333333333337
Boraceia (Sao Paulo),271.2916666666667
Araguana (Maranhao),271.20833333333337
Juquitiba (Sao Paulo),271.16666666666663
Santa Maria da Vitoria (Bahia),271.125
Paranaita (Mato Grosso),271.0
Sao Carlos (Santa Catarina),270.95833333333337
Tuiuti (Sao Paulo),270.875
Garruchos (Rio Grande do Sul),270.875
Presidente Bernardes (Sao Paulo),270.75
Bandeirante (Santa Catarina),270.54166666666663
Ouro Verde (Sao Paulo),270.375
Centro do Guilherme (Maranhao),270.33333333333337
Brasnorte (Mato Grosso),270.25
Porto Vera Cruz (Rio Grande do Sul),270.20833333333337
Alto Paraiso (Rondonia),270.20833333333337
Maquine (Rio Grande do Sul),270.125
Santa Mercedes (Sao Paulo),270.125
Seritinga (Minas Gerais),269.95833333333337
Pirapozinho (Sao Paulo),269.9583333333333
Ariquemes (Rondonia),269.875
Caturai (Goias),269.875
Sao Joao do Pau dAlho (Sao Paulo),269.83333333333337
Caconde (Sao Paulo),269.375
Divinolandia (Sao Paulo),269.33333333333337
Lagoa do Barro do Piaui (Piaui),269.3333333333333
Encruzilhada (Bahia),269.2916666666667
Ataleia (Minas Gerais),269.25
Sao Roque do Canaa (Espirito Santo),269.20833333333337
Itinga do Maranhao (Maranhao),269.1666666666667
Nova Resende (Minas Gerais),269.16666666666663
Itapolis (Sao Paulo),269.125
Tremembe (Sao Paulo),269.0416666666667
Presidente Medici (Rondonia),269.04166666666663
Belmonte (Santa Catarina),268.91666666666663
Anhumas (Sao Paulo),268.875
Varzea Grande (Piaui),268.58333333333337
Teixeiropolis (Rondonia),268.58333333333337
Arroio do Padre (Rio Grande do Sul),268.5416666666667
Indiana (Sao Paulo),268.5416666666667
Regente Feijo (Sao Paulo),268.45833333333337
Sao Jose dos Basilios (Maranhao),268.45833333333337
Ribeirao do Largo (Bahia),268.33333333333337
Cachoeiras de Macacu (Rio de Janeiro),268.16666666666663
Guiratinga (Mato Grosso),268.125
Teresina (Piaui),268.08333333333337
Serra Dourada (Bahia),268.0
Ubai (Minas Gerais),267.8333333333333
Maraba Paulista (Sao Paulo),267.8333333333333
Porto Xavier (Rio Grande do Sul),267.6666666666667
Mirante do Paranapanema (Sao Paulo),267.66666666666663
Cumaru do Norte (Para),267.625
Floresta do Piaui (Piaui),267.54166666666663
Gentio do Ouro (Bahia),267.54166666666663
Aldeias Altas (Maranhao),267.54166666666663
Nova Olinda do Maranhao (Maranhao),267.5
Urupa (Rondonia),267.5
Santa Quiteria do Maranhao (Maranhao),267.2916666666667
Sambaiba (Maranhao),267.20833333333337
Presidente Vargas (Maranhao),267.2083333333333
Porto Alegre do Piaui (Piaui),267.2083333333333
Tupi Paulista (Sao Paulo),267.16666666666663
Nova Guataporanga (Sao Paulo),267.16666666666663
Palmeira (Parana),267.125
Nina Rodrigues (Maranhao),267.08333333333337
Embu-Guacu (Sao Paulo),267.04166666666663
Peixe (Tocantins),267.0
Monte do Carmo (Tocantins),266.875
Barra da Estiva (Bahia),266.6666666666667
Sapucaia (Rio de Janeiro),266.6666666666667
Miradouro (Minas Gerais),266.625
Taboao da Serra (Sao Paulo),266.625
Estrela Dalva (Minas Gerais),266.5833333333333
Marcos Parente (Piaui),266.5
Milagres do Maranhao (Maranhao),266.5
Ribamar Fiquene (Maranhao),266.5
Recreio (Minas Gerais),266.41666666666663
Rio de Janeiro (Rio de Janeiro),266.33333333333337
Itapecerica da Serra (Sao Paulo),266.3333333333333
Demerval Lobao (Piaui),266.25
Tarabai (Sao Paulo),266.125
Sao Mateus do Maranhao (Maranhao),266.0833333333333
Santa Maria do Salto (Minas Gerais),266.04166666666663
Presidente Prudente (Sao Paulo),266.04166666666663
Brejinho de Nazare (Tocantins),265.95833333333337
Brejo (Maranhao),265.7916666666667
Nazareno (Minas Gerais),265.70833333333337
Sandovalina (Sao Paulo),265.625
Triunfo (Rio Grande do Sul),265.625
Caceres (Mato Grosso),265.625
Arari (Maranhao),265.5
Juquia (Sao Paulo),265.29166666666663
Montes Claros (Minas Gerais),265.20833333333337
Alterosa (Minas Gerais),265.125
Pinhao (Parana),264.95833333333337
Buriti Bravo (Maranhao),264.91666666666663
Cunha Pora (Santa Catarina),264.7916666666667
Montividiu do Norte (Goias),264.54166666666663
Landri Sales (Piaui),264.41666666666663
Descanso (Santa Catarina),264.20833333333337
Mirador (Maranhao),264.0833333333333
Petrolina (Pernambuco),264.0
Avelino Lopes (Piaui),263.9583333333333
Jambeiro (Sao Paulo),263.875
Alvares Machado (Sao Paulo),263.79166666666663
Massape do Piaui (Piaui),263.6666666666667
Porto Alegre do Tocantins (Tocantins),263.66666666666663
Almenara (Minas Gerais),263.54166666666663
Mossamedes (Goias),263.375
Palma (Minas Gerais),263.375
Morros (Maranhao),263.25
Sao Sebastiao da Grama (Sao Paulo),262.83333333333337
Bataguassu (Mato Grosso do Sul),262.625
Talisma (Tocantins),262.25
Trizidela do Vale (Maranhao),262.20833333333337
Buritis (Minas Gerais),262.20833333333337
Ibiracatu (Minas Gerais),262.08333333333337
Humberto de Campos (Maranhao),261.95833333333337
Anta Gorda (Rio Grande do Sul),261.9583333333333
Presidente Tancredo Neves (Bahia),261.875
Tres Barras (Santa Catarina),261.875
Apiacas (Mato Grosso),261.75
Carvalhos (Minas Gerais),261.70833333333337
Laranja da Terra (Espirito Santo),261.45833333333337
Flor do Sertao (Santa Catarina),261.25
Ouvidor (Goias),261.125
Curralinhos (Piaui),261.08333333333337
Serra Negra (Sao Paulo),261.08333333333337
Porto Lucena (Rio Grande do Sul),261.0833333333333
Catolandia (Bahia),260.9583333333333
Santana do Deserto (Minas Gerais),260.79166666666663
Itati (Rio Grande do Sul),260.75
Guarda-Mor (Minas Gerais),260.375
Aguas da Prata (Sao Paulo),260.20833333333337
Cabeceiras do Piaui (Piaui),260.04166666666663
Goiana (Minas Gerais),260.04166666666663
Primavera de Rondonia (Rondonia),260.0
Uruguaiana (Rio Grande do Sul),259.9583333333333
Ilicinea (Minas Gerais),259.9583333333333
Herval (Rio Grande do Sul),259.9583333333333
Uberaba (Minas Gerais),259.79166666666663
Nova Iorque (Maranhao),259.58333333333337
Miranda do Norte (Maranhao),259.5
Barra do Chapeu (Sao Paulo),259.375
Antonio Olinto (Parana),259.29166666666663
Matoes do Norte (Maranhao),259.20833333333337
Lima Campos (Maranhao),259.0
Natalandia (Minas Gerais),258.8333333333333
Caiana (Minas Gerais),258.7083333333333
Castanheiras (Rondonia),258.6666666666667
Nova Aurora (Goias),258.625
Divinopolis de Goias (Goias),258.5833333333333
Canapolis (Bahia),258.54166666666663
Baependi (Minas Gerais),258.45833333333337
Inacio Martins (Parana),258.45833333333337
Anajatuba (Maranhao),258.4166666666667
Alta Floresta (Mato Grosso),258.33333333333337
Pontal do Araguaia (Mato Grosso),258.3333333333333
Barras (Piaui),258.29166666666663
Jequitai (Minas Gerais),258.29166666666663
Caxambu (Minas Gerais),258.0
Sao Felipe DOeste (Rondonia),257.9583333333333
Aurora do Tocantins (Tocantins),257.83333333333337
Cachoeira Grande (Maranhao),257.8333333333333
Tapiratiba (Sao Paulo),257.7916666666667
Ponto dos Volantes (Minas Gerais),257.75
Agua Clara (Mato Grosso do Sul),257.7083333333333
Esperantina (Piaui),257.7083333333333
Brejo do Piaui (Piaui),257.625
Viamao (Rio Grande do Sul),257.5833333333333
Guaxupe (Minas Gerais),257.5416666666667
Anhanguera (Goias),257.5
Santa Terezinha (Mato Grosso),257.4166666666667
Bom Jesus da Penha (Minas Gerais),257.33333333333337
Guimarania (Minas Gerais),257.3333333333333
Acorizal (Mato Grosso),257.04166666666663
Canavieira (Piaui),256.83333333333337
Perdizes (Minas Gerais),256.83333333333337
Benjamin Constant (Amazonas),256.6666666666667
Centralina (Minas Gerais),256.54166666666663
Teolandia (Bahia),256.5
Brejetuba (Espirito Santo),256.45833333333337
Pauini (Amazonas),256.41666666666663
Boca do Acre (Amazonas),256.375
Goias (Goias),256.375
Sao Paulo (Sao Paulo),256.375
Paraty (Rio de Janeiro),256.2083333333333
Iacanga (Sao Paulo),256.16666666666663
Ibiai (Minas Gerais),256.16666666666663
Gilbues (Piaui),256.125
Passagem Franca (Maranhao),256.04166666666663
Campo Alegre do Fidalgo (Piaui),255.95833333333334
Bonito (Mato Grosso do Sul),255.75
Conceicao do Rio Verde (Minas Gerais),255.70833333333334
Sao Pedro da Uniao (Minas Gerais),255.58333333333334
Abel Figueiredo (Para),255.5
Alecrim (Rio Grande do Sul),255.375
Mairipora (Sao Paulo),255.16666666666666
Rio dos Indios (Rio Grande do Sul),255.125
Brasilandia (Mato Grosso do Sul),255.0
Luziania (Goias),255.0
Ipiranga do Piaui (Piaui),255.0
Aguas de Lindoia (Sao Paulo),254.95833333333334
Uruana de Minas (Minas Gerais),254.95833333333334
Laranjal (Minas Gerais),254.95833333333331
Sao Miguel do Passa Quatro (Goias),254.875
Jeremoabo (Bahia),254.83333333333334
Miranda (Mato Grosso do Sul),254.58333333333331
Caraa (Rio Grande do Sul),254.54166666666669
Santa Filomena (Piaui),254.41666666666666
Jeceaba (Minas Gerais),254.375
Santa Rosa do Piaui (Piaui),254.29166666666669
Apiai (Sao Paulo),254.08333333333334
Caridade do Piaui (Piaui),254.0
Comodoro (Mato Grosso),253.75
Guapore (Rio Grande do Sul),253.70833333333334
Rio Azul (Parana),253.625
Tres Marias (Minas Gerais),253.54166666666666
Paraiso das Aguas (Mato Grosso do Sul),253.5
Vargem Grande (Maranhao),253.5
Altos (Piaui),253.5
Montes Altos (Maranhao),253.41666666666669
Itapebi (Bahia),253.25
Gaucha do Norte (Mato Grosso),253.25
Juruaia (Minas Gerais),253.16666666666669
Vieiras (Minas Gerais),253.16666666666666
Eldorado do Sul (Rio Grande do Sul),253.16666666666666
Coroata (Maranhao),253.125
Novo Oriente do Piaui (Piaui),253.08333333333334
Rolim de Moura (Rondonia),253.04166666666669
Sao Luis do Piaui (Piaui),253.0
Placido de Castro (Acre),252.70833333333334
Porto Acre (Acre),252.70833333333334
Governador Edison Lobao (Maranhao),252.66666666666666
Papanduva (Santa Catarina),252.625
Sao Joao do Caru (Maranhao),252.45833333333331
Magalhaes de Almeida (Maranhao),252.33333333333334
Paulino Neves (Maranhao),252.29166666666666
Sao Jose do Peixe (Piaui),252.04166666666666
Brasilia (Distrito Federal),251.91666666666669
Joaquim Pires (Piaui),251.91666666666666
Pastos Bons (Maranhao),251.875
Guidoval (Minas Gerais),251.875
Manicore (Amazonas),251.79166666666666
Padre Carvalho (Minas Gerais),251.70833333333334
Luciara (Mato Grosso),251.70833333333331
Lagoa dos Patos (Minas Gerais),251.625
Andrelandia (Minas Gerais),251.58333333333334
Iraceminha (Santa Catarina),251.54166666666669
Afonso Claudio (Espirito Santo),251.54166666666666
Protasio Alves (Rio Grande do Sul),251.5
Ponto Chique (Minas Gerais),251.375
Perdoes (Minas Gerais),251.33333333333334
Areado (Minas Gerais),251.33333333333331
Alto Alegre do Maranhao (Maranhao),251.25
Prados (Minas Gerais),251.20833333333334
Casa Grande (Minas Gerais),251.20833333333334
Itainopolis (Piaui),251.125
Joaquim Felicio (Minas Gerais),251.125
Agua Doce (Santa Catarina),251.04166666666669
Santa Luzia DOeste (Rondonia),251.04166666666669
Sao Sebastiao do Oeste (Minas Gerais),251.04166666666666
Cairu (Bahia),251.0
Bituruna (Parana),250.95833333333334
Santo Antonio dos Lopes (Maranhao),250.91666666666669
Itagimirim (Bahia),250.79166666666666
Paratinga (Bahia),250.70833333333331
Senador Guiomard (Acre),250.625
Palmeira do Piaui (Piaui),250.54166666666666
Barao de Grajau (Maranhao),250.45833333333334
Santo Antonio dos Milagres (Piaui),250.33333333333334
Chupinguaia (Rondonia),250.16666666666666
Bodoquena (Mato Grosso do Sul),249.75
Dores de Campos (Minas Gerais),249.70833333333334
Abadia de Goias (Goias),249.45833333333334
Muzambinho (Minas Gerais),249.08333333333334
Faxinalzinho (Rio Grande do Sul),249.0
Itapirapua Paulista (Sao Paulo),248.83333333333334
Queluzito (Minas Gerais),248.83333333333334
Dores do Rio Preto (Espirito Santo),248.83333333333331
Manga (Minas Gerais),248.79166666666666
Patrocinio (Minas Gerais),248.70833333333334
Nioaque (Mato Grosso do Sul),248.70833333333331
Sao Bras do Suacui (Minas Gerais),248.66666666666666
Angical (Bahia),248.58333333333334
Davinopolis (Goias),248.5
Piedade do Rio Grande (Minas Gerais),248.5
Entre Rios de Minas (Minas Gerais),248.375
Itamari (Bahia),248.33333333333331
Lagoa Alegre (Piaui),248.16666666666669
Sao Francisco do Maranhao (Maranhao),247.875
Morro do Chapeu do Piaui (Piaui),247.70833333333334
Piacabucu (Alagoas),247.54166666666666
Araguapaz (Goias),247.41666666666669
Cruzeiro (Sao Paulo),247.29166666666669
Campo Belo (Minas Gerais),247.29166666666666
Lagoa Dourada (Minas Gerais),247.20833333333334
Riachao das Neves (Bahia),247.125
Francisco Sa (Minas Gerais),247.04166666666666
Marmelopolis (Minas Gerais),247.0
Batalha (Piaui),247.0
Santana de Cataguases (Minas Gerais),247.0
Afonso Cunha (Maranhao),246.91666666666666
Carmo (Rio de Janeiro),246.875
Capitao (Rio Grande do Sul),246.83333333333331
Pocos de Caldas (Minas Gerais),246.79166666666666
Areias (Sao Paulo),246.625
Primeira Cruz (Maranhao),246.625
Guarulhos (Sao Paulo),246.33333333333334
Colinas (Maranhao),246.33333333333334
Sao Joao del Rei (Minas Gerais),246.20833333333334
Sao Pedro dos Crentes (Maranhao),246.20833333333331
Ladario (Mato Grosso do Sul),246.16666666666669
Araioses (Maranhao),246.04166666666669
Lindoia (Sao Paulo),246.0
Mirai (Minas Gerais),245.95833333333334
Nazare do Piaui (Piaui),245.95833333333334
Sao Sebastiao da Vargem Alegre (Minas Gerais),245.875
Tanque Novo (Bahia),245.54166666666666
Bocaina de Minas (Minas Gerais),245.54166666666666
Boa Hora (Piaui),245.5
Buriti dos Lopes (Piaui),245.20833333333331
Campestre da Serra (Rio Grande do Sul),244.79166666666669
Campo Azul (Minas Gerais),244.66666666666669
Sete Barras (Sao Paulo),244.625
Wenceslau Braz (Minas Gerais),244.58333333333331
Castro (Parana),244.5
Piedade dos Gerais (Minas Gerais),244.375
Pontao (Rio Grande do Sul),244.25
Delfim Moreira (Minas Gerais),244.25
Murici dos Portelas (Piaui),244.25
Tres Coracoes (Minas Gerais),244.20833333333334
Tabapora (Mato Grosso),244.04166666666666
Cristalandia do Piaui (Piaui),243.95833333333331
Sao Sebastiao do Alto (Rio de Janeiro),243.83333333333334
Santa Clara do Sul (Rio Grande do Sul),243.79166666666666
Monte Alegre dos Campos (Rio Grande do Sul),243.625
Vacaria (Rio Grande do Sul),243.625
Sitio do Quinto (Bahia),243.5
Alagoa (Minas Gerais),243.5
Novo Triunfo (Bahia),243.5
Anapurus (Maranhao),243.45833333333331
Caturama (Bahia),243.45833333333331
Palmas de Monte Alto (Bahia),243.375
Palmitos (Santa Catarina),243.375
Campestre do Maranhao (Maranhao),243.25
Itamarati (Amazonas),243.25
Major Vieira (Santa Catarina),243.04166666666669
Bertolinia (Piaui),242.95833333333334
Icarai de Minas (Minas Gerais),242.91666666666666
Botelhos (Minas Gerais),242.79166666666666
